word,url,tier,tier_score,migration_class,static_legacy_status,global_clicks,global_impressions,global_ctr,global_position,metric_scope,country_confidence,country_data_requirement,priority_score,priority_basis
producing,https://ovidhan.net/word/producing.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,10,0.0,9.4,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,67.489,Phase 2B tier/quality + global impressions/position; clicks excluded from score
button,https://ovidhan.net/word/button.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
buttons,https://ovidhan.net/word/buttons.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
buy,https://ovidhan.net/word/buy.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
buyer,https://ovidhan.net/word/buyer.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
buyers,https://ovidhan.net/word/buyers.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
buying,https://ovidhan.net/word/buying.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
by,https://ovidhan.net/word/by.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
bytes,https://ovidhan.net/word/bytes.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
c,https://ovidhan.net/word/c.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cabinet,https://ovidhan.net/word/cabinet.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cable,https://ovidhan.net/word/cable.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cables,https://ovidhan.net/word/cables.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cache,https://ovidhan.net/word/cache.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cafe,https://ovidhan.net/word/cafe.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cake,https://ovidhan.net/word/cake.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
calculate,https://ovidhan.net/word/calculate.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
calculated,https://ovidhan.net/word/calculated.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
calculator,https://ovidhan.net/word/calculator.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
calendar,https://ovidhan.net/word/calendar.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
california,https://ovidhan.net/word/california.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
call,https://ovidhan.net/word/call.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
called,https://ovidhan.net/word/called.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
calling,https://ovidhan.net/word/calling.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
calls,https://ovidhan.net/word/calls.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cam,https://ovidhan.net/word/cam.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cambridge,https://ovidhan.net/word/cambridge.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
camcorder,https://ovidhan.net/word/camcorder.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
came,https://ovidhan.net/word/came.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
camera,https://ovidhan.net/word/camera.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cameras,https://ovidhan.net/word/cameras.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
camp,https://ovidhan.net/word/camp.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
campaign,https://ovidhan.net/word/campaign.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
campbell,https://ovidhan.net/word/campbell.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
camping,https://ovidhan.net/word/camping.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
campus,https://ovidhan.net/word/campus.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
can,https://ovidhan.net/word/can.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
canada,https://ovidhan.net/word/canada.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
canadian,https://ovidhan.net/word/canadian.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cancel,https://ovidhan.net/word/cancel.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cancer,https://ovidhan.net/word/cancer.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
candidate,https://ovidhan.net/word/candidate.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
candidates,https://ovidhan.net/word/candidates.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
candy,https://ovidhan.net/word/candy.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
canon,https://ovidhan.net/word/canon.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cap,https://ovidhan.net/word/cap.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
capabilities,https://ovidhan.net/word/capabilities.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
capability,https://ovidhan.net/word/capability.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
capable,https://ovidhan.net/word/capable.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
capacity,https://ovidhan.net/word/capacity.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cape,https://ovidhan.net/word/cape.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
capital,https://ovidhan.net/word/capital.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
captain,https://ovidhan.net/word/captain.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
capture,https://ovidhan.net/word/capture.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
car,https://ovidhan.net/word/car.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
carbon,https://ovidhan.net/word/carbon.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
card,https://ovidhan.net/word/card.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cards,https://ovidhan.net/word/cards.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
care,https://ovidhan.net/word/care.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
career,https://ovidhan.net/word/career.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
careers,https://ovidhan.net/word/careers.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
carefully,https://ovidhan.net/word/carefully.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
caribbean,https://ovidhan.net/word/caribbean.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
carolina,https://ovidhan.net/word/carolina.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
carried,https://ovidhan.net/word/carried.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
carrier,https://ovidhan.net/word/carrier.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
carry,https://ovidhan.net/word/carry.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
carrying,https://ovidhan.net/word/carrying.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
